parent_name,utility_name,respondent_id,year,FERC_class,original_cost,accum_depr,net_plant_balance,ARC,ARC_accum_depr,net_ARC
Exelon Corp.,Atlantic City Electric Co.,9,2019,intangible,50175642.0,,50175642.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2019,other_fossil,,,,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2019,transmission,1524090059.0,269061580.0,1255028479.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2018,distribution,2339796159.0,496372224.4907999,1843423934.5092,1892114.0,55294.5092000892,1836819.4907999109
Exelon Corp.,Atlantic City Electric Co.,9,2018,general,142237234.0,38829866.0,103407368.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2018,intangible,29971552.0,,29971552.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2018,other_fossil,,,,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2018,transmission,1352265978.0,263374727.0,1088891251.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2017,distribution,2196998727.0,473740792.4003834,1723257934.5996165,954808.0,26065.599616613887,928742.4003833861
Exelon Corp.,Atlantic City Electric Co.,9,2017,general,118197816.0,34153118.04998344,84044697.95001656,489772.0,53253.95001655758,436518.0499834424
Exelon Corp.,Atlantic City Electric Co.,9,2017,intangible,16057160.0,,16057160.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2017,other_fossil,,,,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2017,transmission,1274493121.0,245046572.0,1029446549.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2016,distribution,2084028216.0,463762954.0,1620265262.0,850400.0,,850400.0
Exelon Corp.,Atlantic City Electric Co.,9,2016,general,116111312.0,35741874.879151486,80369437.1208485,96555.0,48816.12084851112,47738.87915148888
Exelon Corp.,Atlantic City Electric Co.,9,2016,intangible,15671974.0,,15671974.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2016,other_fossil,,,,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2016,transmission,1124448196.0,234966564.0,889481632.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2015,distribution,2012376878.0,471982446.0,1540394432.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2015,general,108839889.0,32023208.708319534,76816680.29168047,96555.0,44378.29168046465,52176.70831953535
Exelon Corp.,Atlantic City Electric Co.,9,2015,intangible,16136705.0,,16136705.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2015,other_fossil,,,,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2015,transmission,967555316.0,228580385.0,738974931.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2014,distribution,1930544115.0,449802183.0,1480741932.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2014,general,132550725.0,57192608.53748758,75358116.46251242,96555.0,39940.46251241819,56614.53748758181
Exelon Corp.,Atlantic City Electric Co.,9,2014,intangible,16702099.0,,16702099.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2014,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2014,steam,8804791.0,8804791.0,0.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2014,transmission,838506779.0,223585359.0,614921420.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2013,distribution,1821464405.0,442641068.0,1378823337.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2013,general,119953988.0,50739186.366655625,69214801.63334438,96555.0,35502.63334437172,61052.36665562828
Exelon Corp.,Atlantic City Electric Co.,9,2013,intangible,23988661.0,,23988661.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2013,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2013,steam,8804791.0,8804791.0,0.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2013,transmission,787143444.0,220777696.0,566365748.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2012,distribution,1707433738.0,460888039.0,1246545699.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2012,general,122518721.0,64124225.19582368,58394495.80417632,96555.0,31064.80417632526,65490.195823674745
Exelon Corp.,Atlantic City Electric Co.,9,2012,intangible,35135872.0,,35135872.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2012,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2012,steam,8804791.0,8804790.0,1.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2012,transmission,739385157.0,214169813.0,525215344.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2011,distribution,1590964185.0,453340482.0,1137623703.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2011,general,114068548.0,58628567.02499172,55439980.97500828,96555.0,26626.97500827879,69928.0249917212
Exelon Corp.,Atlantic City Electric Co.,9,2011,intangible,35135872.0,,35135872.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2011,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2011,steam,8804791.0,8804790.0,1.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2011,transmission,687826305.0,206597733.0,481228572.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2010,distribution,1511365463.0,433495338.0,1077870125.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2010,general,110225470.0,53015569.854159765,57209900.145840235,96555.0,22189.14584023233,74365.85415976767
Exelon Corp.,Atlantic City Electric Co.,9,2010,intangible,35135872.0,,35135872.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2010,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2010,steam,8804791.0,8804791.0,0.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2010,transmission,682544755.0,194787862.0,487756893.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2009,distribution,1412858927.0,419858759.0,993000168.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2009,general,104066536.0,48776934.68332782,55289601.31667218,96555.0,17751.31667218586,78803.68332781414
Exelon Corp.,Atlantic City Electric Co.,9,2009,intangible,34904896.0,,34904896.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2009,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2009,steam,8804791.0,8804791.0,0.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2009,transmission,651469979.0,182095766.0,469374213.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2008,distribution,1315924088.0,378920267.0,937003821.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2008,general,114957258.0,48837904.51249586,66119353.48750414,96555.0,13313.487504139395,83241.5124958606
Exelon Corp.,Atlantic City Electric Co.,9,2008,intangible,39500121.0,,39500121.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2008,other_fossil,1305333.0,,1305333.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2008,steam,8804791.0,8804791.0,0.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2008,transmission,658126150.0,190199742.0,467926408.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2007,distribution,1242718762.0,360440220.0,882278542.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2007,general,113427698.0,44921434.341663904,68506263.6583361,96555.0,8875.65833609293,87679.34166390706
Exelon Corp.,Atlantic City Electric Co.,9,2007,intangible,39500123.0,,39500123.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2007,other_fossil,1305334.0,,1305334.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2007,steam,8804794.0,8804791.0,3.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2007,transmission,543801599.0,180036043.0,363765556.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2006,distribution,1188020201.0,359276325.0,828743876.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2006,general,110239989.0,20623124.170831952,89616864.82916805,96555.0,4437.829168046465,92117.17083195354
Exelon Corp.,Atlantic City Electric Co.,9,2006,intangible,39500123.0,,39500123.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2006,other_fossil,1305334.0,,1305334.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2006,steam,18778402.0,39483584.13126372,-20705182.131263718,60457000.0,23916.86873628018,60433083.13126372
Exelon Corp.,Atlantic City Electric Co.,9,2006,transmission,516669805.0,171328836.0,345340969.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2005,distribution,1089907634.0,310721741.0,779185893.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2005,general,110575836.0,22422884.0,88152952.0,96555.0,,96555.0
Exelon Corp.,Atlantic City Electric Co.,9,2005,intangible,39500123.0,,39500123.0,,,
Exelon Corp.,Atlantic City Electric Co.,9,2005,other_fossil,1384491.0,76455.0,1308036.0,,-0.0,
Exelon Corp.,Atlantic City Electric Co.,9,2005,steam,75655954.0,29257271.56563186,46398682.43436814,326411.0,11958.43436814009,314452.56563185994
Exelon Corp.,Atlantic City Electric Co.,9,2005,transmission,534360041.0,185951814.0,348408227.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2020,distribution,6506904638.0,2471151266.0,4035753372.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2020,general,183816508.0,21067046.384131186,162749461.6158688,1053515.0,1483068.615868818,-429553.615868818
Exelon Corp.,Baltimore Gas & Electric Co.,10,2020,intangible,83013309.0,,83013309.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2020,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2020,transmission,2024243558.0,474049909.0,1550193649.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2019,distribution,6195537843.0,2381160453.0,3814377390.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2019,general,130053068.0,9098973.575497717,120954094.42450228,1257886.0,1320496.4245022854,-62610.42450228543
Exelon Corp.,Baltimore Gas & Electric Co.,10,2019,intangible,85711076.0,,85711076.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2019,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2019,transmission,1913367713.0,454804179.384573,1458563533.615427,288067.0,9492.615426937642,278574.38457306236
Exelon Corp.,Baltimore Gas & Electric Co.,10,2018,distribution,5980480775.0,2318636637.0,3661844138.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2018,general,100564646.0,7982872.062244603,92581773.93775539,3394624.0,1005668.9377553962,2388955.062244604
Exelon Corp.,Baltimore Gas & Electric Co.,10,2018,intangible,65328616.0,,65328616.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2018,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2018,transmission,1800689283.0,438809026.0,1361880257.0,281468.0,,281468.0
Exelon Corp.,Baltimore Gas & Electric Co.,10,2017,distribution,5714287732.0,2235559668.0,3478728064.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2017,general,81816772.0,8232151.006290837,73584620.99370916,1740978.0,802695.993709163,938282.006290837
Exelon Corp.,Baltimore Gas & Electric Co.,10,2017,intangible,63755967.0,,63755967.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2017,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2017,transmission,1603610429.0,415344345.0,1188266084.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2016,distribution,5544012842.0,2146168258.0,3397844584.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2016,general,96465140.0,37689900.0,58775240.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2016,intangible,65400390.0,,65400390.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2016,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2016,transmission,1366505100.0,387044314.0,979460786.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,distribution,5337101777.0,374900045.0,4962201732.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,general,97412235.0,35720746.80490105,61691488.19509895,781250.0,580246.1950989509,201003.80490104912
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,intangible,56407843.0,,56407843.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,regional_transmission_and_market_operation,,2030891312.0,,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2015,transmission,1171654539.0,,1171654539.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,distribution,5121957812.0,1959206626.0,3162751186.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,general,103743988.0,,103743988.0,1142459.0,,1142459.0
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,intangible,53606447.0,,53606447.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,regional_transmission_and_market_operation,,39258657.0,,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2014,transmission,1067734034.0,361278497.0,706455537.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,distribution,4932035730.0,1885437597.0,3046598133.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,general,108343068.0,,108343068.0,752390.0,,752390.0
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,intangible,52788027.0,,52788027.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,regional_transmission_and_market_operation,,41662596.0,,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2013,transmission,1005961926.0,349640127.0,656321799.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2012,distribution,4621286671.0,1825802193.0,2795484478.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2012,general,110766137.0,46210104.6413622,64556032.3586378,3523724.0,8160.358637803733,3515563.6413621963
Exelon Corp.,Baltimore Gas & Electric Co.,10,2012,intangible,69946631.0,,69946631.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2012,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2012,transmission,961606748.0,329757647.0,631849101.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2011,distribution,4390511006.0,1760144875.0,2630366131.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2011,general,108415343.0,41843159.42447091,66572183.57552909,56730.0,4079.575529091428,52650.42447090857
Exelon Corp.,Baltimore Gas & Electric Co.,10,2011,intangible,65844681.0,,65844681.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2011,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2011,transmission,918138309.0,306290527.0,611847782.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2010,distribution,4141181705.0,1671800848.0,2469380857.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2010,general,107846192.0,42841745.371412046,65004446.628587954,7971.0,3569.628587955,4401.371412045
Exelon Corp.,Baltimore Gas & Electric Co.,10,2010,intangible,64959707.0,,64959707.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2010,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2010,transmission,813871971.0,297835256.0,516036715.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2009,distribution,3842982541.0,1590482886.0,2252499655.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2009,general,151588325.0,45935654.31835318,105652670.68164682,7971.0,3059.681646818571,4911.318353181428
Exelon Corp.,Baltimore Gas & Electric Co.,10,2009,intangible,58599054.0,,58599054.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2009,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2009,transmission,719267094.0,283852109.0,435414985.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2008,distribution,3672215254.0,1508250746.0,2163964508.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2008,general,123411039.0,41478483.26529432,81932555.73470569,7971.0,2549.7347056821422,5421.265294317858
Exelon Corp.,Baltimore Gas & Electric Co.,10,2008,intangible,54256694.0,,54256694.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2008,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2008,transmission,643863723.0,270086531.0,373777192.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2007,distribution,3468999987.0,1425623025.0,2043376962.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2007,general,114779680.0,39643497.21223545,75136182.78776455,7971.0,2039.787764545714,5931.212235454286
Exelon Corp.,Baltimore Gas & Electric Co.,10,2007,intangible,55566789.0,,55566789.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2007,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2007,transmission,605089614.0,257871864.0,347217750.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2006,distribution,3288112188.0,1344526559.0,1943585629.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2006,general,122185015.0,42691684.15917659,79493330.84082341,7971.0,1529.8408234092856,6441.159176590714
Exelon Corp.,Baltimore Gas & Electric Co.,10,2006,intangible,54121173.0,,54121173.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2006,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2006,transmission,595781348.0,257238970.0,338542378.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2005,distribution,3140881647.0,1290546814.0,1850334833.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2005,general,127603667.0,46287979.106117725,81315687.89388227,7971.0,1019.893882272857,6951.106117727143
Exelon Corp.,Baltimore Gas & Electric Co.,10,2005,intangible,51129614.0,,51129614.0,,,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2005,other_fossil,,,,,-0.0,
Exelon Corp.,Baltimore Gas & Electric Co.,10,2005,transmission,571423204.0,248170088.0,323253116.0,,,
Emera Inc.,Emera Maine,11,2020,distribution,577507162.0,200444709.0,377062453.0,,,
Emera Inc.,Emera Maine,11,2020,general,135543740.0,41212753.0,94330987.0,,,
Emera Inc.,Emera Maine,11,2020,hydro,36078.0,,36078.0,,,
Emera Inc.,Emera Maine,11,2020,intangible,47695360.0,,47695360.0,,,
Emera Inc.,Emera Maine,11,2020,other_fossil,1563993.0,1229500.0,334493.0,,-0.0,
Emera Inc.,Emera Maine,11,2020,transmission,649806672.0,144652801.0,505153871.0,,,
Emera Inc.,Emera Maine,11,2019,distribution,537003854.0,191572188.0,345431666.0,,,
Emera Inc.,Emera Maine,11,2019,general,124086737.0,44307693.0,79779044.0,,,
Emera Inc.,Emera Maine,11,2019,hydro,36078.0,,36078.0,,,
Emera Inc.,Emera Maine,11,2019,intangible,46382491.0,,46382491.0,,,
Emera Inc.,Emera Maine,11,2019,other_fossil,1564712.0,1228803.0,335909.0,,-0.0,
Emera Inc.,Emera Maine,11,2019,transmission,631009741.0,130950352.0,500059389.0,,,
Emera Inc.,Emera Maine,11,2018,distribution,504367252.0,184723720.0,319643532.0,,,
Emera Inc.,Emera Maine,11,2018,general,120662284.0,42972507.0,77689777.0,,,
Emera Inc.,Emera Maine,11,2018,hydro,36078.0,,36078.0,,,
Emera Inc.,Emera Maine,11,2018,intangible,36482442.0,,36482442.0,,,
Emera Inc.,Emera Maine,11,2018,other_fossil,2109590.0,1777841.0,331749.0,,-0.0,
Emera Inc.,Emera Maine,11,2018,transmission,608783922.0,118124347.0,490659575.0,,,
Emera Inc.,Emera Maine,11,2017,distribution,478426761.0,176959986.0,301466775.0,,,
Emera Inc.,Emera Maine,11,2017,general,114807192.0,49614130.0,65193062.0,,,
Emera Inc.,Emera Maine,11,2017,hydro,36078.0,,36078.0,,,
Emera Inc.,Emera Maine,11,2017,intangible,36408860.0,,36408860.0,,,
Emera Inc.,Emera Maine,11,2017,other_fossil,2079181.0,1760517.0,318664.0,,-0.0,
Emera Inc.,Emera Maine,11,2017,transmission,591549653.0,105955034.0,485594619.0,,,
Emera Inc.,Emera Maine,11,2016,distribution,453708224.0,168540913.0,285167311.0,,,
Emera Inc.,Emera Maine,11,2016,general,107282248.0,42740970.13586339,64541277.86413661,3395.0,4008.86413660528,-613.8641366052798
Emera Inc.,Emera Maine,11,2016,hydro,36078.0,,36078.0,,,
